"","gnis_id","Parkname","Region","State","Unit Code","Unit Name","Unit Type","Visitors","YearRaw","lon","lat","Gnis Id"
"1886","1888960","Saint-Gaudens","NE","NH","SAGA","Saint-Gaudens National Historic Site","National Historic Site",32695,"2011",-72.3740327232708,43.5004777104166,"1888960"
"1887","607138","John Fitzgerald Kennedy","NE","MA","JOFI","John Fitzgerald Kennedy National Historic Site","National Historic Site",18466,"2011",-71.1232390740989,42.3469456078312,"607138"
"1888","765817","Jefferson","MW","MO","JEFF","Jefferson National Expansion Memorial","National Memorial",2259020,"2011",-90.1756354750579,38.6221234177162,"765817"
"1889","314296","Fort Pulaski","SE","GA","FOPU","Fort Pulaski National Monument","National Monument",408104,"2011",-80.943631706667,32.0347837830884,"314296"
"1890","1888914","Eleanor Roosevelt","NE","NY","ELRO","Eleanor Roosevelt National Historic Site","National Historic Site",50074,"2011",-73.9006090250387,41.7633868273353,"1888914"
"1891","1888922","Friendship Hill","NE","PA","FRHI","Friendship Hill National Historic Site","National Historic Site",30039,"2011",-79.9252833362319,39.7754635394486,"1888922"
"1892","2083047","Theodore Roosevelt Birthplace","NE","NY","THRB","Theodore Roosevelt Birthplace National Historic Site","National Historic Site",6537,"2011",-73.9890141246332,40.7386013770501,"2083047"
"1893","40512","Coronado","IM","AZ","CORO","Coronado National Memorial","National Memorial",153042,"2011",-110.256167899296,31.3490088782735,"40512"
"1894","1027483","Wright Brothers","SE","NC","WRBR","Wright Brothers National Memorial","National Memorial",445455,"2011",-75.6702220692963,36.0162188522199,"1027483"
"1895","1223739","Kings Mountain","SE","SC","KIMO","Kings Mountain National Military Park","National Military Park",272325,"2011",-81.3897905157193,35.1390140744584,"1223739"
"1896","1428242","Golden Spike","IM","UT","GOSP","Golden Spike National Historic Site","National Historic Site",43933,"2011",-112.493998180363,41.6310027228718,"1428242"
"1897","2733436","New Bedford Whaling","NE","MA","NEBE","New Bedford Whaling National Historical Park","National Historical Park",273862,"2011",-70.9231966641938,41.6356565076537,"2733436"
"1898","970557","Sagamore Hill","NE","NY","SAHI","Sagamore Hill National Historic Site","National Historic Site",53336,"2011",-73.4966878275586,40.8855811149458,"970557"
"1899","262358","Lava Beds","PW","CA","LABE","Lava Beds National Monument","National Monument",124113,"2011",-121.517809900471,41.7587695661037,"262358"
"1900","1888975","Women's Rights","NE","NY","WORI","Women's Rights National Historical Park","National Historical Park",25426,"2011",-76.8445160800246,42.9026286361832,"1888975"
"1901","447197","George Rogers Clark","MW","IN","GERO","George Rogers Clark National Historical Park","National Historical Park",145596,"2011",-87.5370131268208,38.6784094160172,"447197"
"1902","2733437","Longfellow","NE","MA","LONG","Longfellow House-Washington's Headquarters National Historic Site","National Historic Site",46596,"2011",-71.1263701738765,42.3769972104401,"2733437"
"1903","1193717","Hopewell Furnace","NE","PA","HOFU","Hopewell Furnace National Historic Site","National Historic Site",44873,"2011",-75.7681181299732,40.2060815542954,"1193717"
"1904","1877541","Franklin Delano Roosevelt","NC","DC","FRDE","Franklin Delano Roosevelt Memorial","National Memorial",2309708,"2011",-77.0431177199504,38.8834205243228,"1877541"
"1905","31964","Montezuma Castle","IM","AZ","MOCA","Montezuma Castle National Monument","National Monument",573731,"2011",-111.83662637222,34.6110260598417,"31964"
"1906","255948","Kings Canyon","PW","CA","KICA","Kings Canyon National Park","National Park",566810,"2011",-118.587343618432,36.8990901385146,"255948"
"1907","1888963","Springfield Armory","NE","MA","SPAR","Springfield Armory National Historic Site","National Historic Site",16161,"2011",-72.5811266636158,42.1083129692409,"1888963"
"1908","1531185","Whitman Mission","PW","WA","WHMI","Whitman Mission National Historic Site","National Historic Site",57611,"2011",-118.465501451514,46.0426568792306,"1531185"
"1909","1989142","World War II Memorial","NC","DC","WWII","World War II Memorial","National Memorial",3752172,"2011",-77.0403781914532,38.8892469596001,"1989142"
"1910","531832","Vietnam Veterans Memorial","NC","DC","VIVE","Vietnam Veterans Memorial","National Memorial",4020127,"2011",-77.0476596518255,38.8909707506762,"531832"
"1911","1985525","Korean War Veterans Memorial","NC","DC","KOWA","Korean War Veterans Memorial","National Memorial",3073430,"2011",-77.0480796327705,38.8879291130471,"1985525"
"1912","531835","Lincoln Memorial","NC","DC","LINC","Lincoln Memorial","National Memorial",5971220,"2011",-77.0501800775069,38.8892800792411,"531835"
"1913","1455157","Zion","IM","UT","ZION","Zion National Park","National Park",2825505,"2011",-113.026525324617,37.298398099831,"1455157"
"1914","126026","Russell Cave","SE","AL","RUCA","Russell Cave National Monument","National Monument",20717,"2011",-85.8185911645892,34.9708459455395,"126026"
"1915","1780716","Maggie L. Walker","NE","VA","MAWA","Maggie L. Walker National Historic Site","National Historic Site",10779,"2011",-77.436750415945,37.5473357434404,"1780716"
"1916","1357585","Fort Davis","IM","TX","FODA","Fort Davis National Historic Site","National Historic Site",35130,"2011",-103.896199519496,30.5993088560297,"1357585"
"1917","767934","Bighorn Canyon","IM","WY","BICA","Bighorn Canyon National Recreation Area","National Recreation Area",201010,"2011",-108.026415221663,45.2890956746912,"767934"
"1918","358732","Pu'uhonua o Honaunau","PW","HI","PUHO","Pu'uhonua o Honaunau National Historical Park","National Historical Park",426224,"2011",-155.899692168936,19.4090348589751,"358732"
"1919","2733440","Nicodemus","MW","KS","NICO","Nicodemus National Historic Site","National Historic Site",2681,"2011",-99.6178505072453,39.3903671888188,"2733440"
"1920","229295","Muir Woods","PW","CA","MUWO","Muir Woods National Monument","National Monument",897131,"2011",-122.583964035123,37.8984686642497,"229295"
"1921","2463113","Harry S Truman","MW","MO","HSTR","Harry S Truman National Historic Site","National Historic Site",28924,"2011",-94.5305842947069,38.9011991265184,"2463113"
"1922","358382","Haleakala","PW","HI","HALE","Haleakala National Park","National Park",956989,"2011",-156.148585794886,20.7072889510407,"358382"
"1923","2127375","Sand Creek Massacre","IM","CO","SAND","Sand Creek Massacre National Historic Site","National Historic Site",3935,"2011",-102.516963562006,38.5641483064803,"2127375"
"1924","1888938","Knife River Indian Villages","MW","ND","KNRI","Knife River Indian Villages National Historic Site","National Historic Site",16025,"2011",-101.383744547794,47.353011820635,"1888938"
"1925","878495","Morristown","NE","NJ","MORR","Morristown National Historical Park","National Historical Park",222395,"2011",-74.5356359090891,40.7645265977202,"878495"
"1926","457629","Herbert Hoover","MW","IA","HEHO","Herbert Hoover National Historic Site","National Historic Site",134249,"2011",-91.3515103099103,41.6673910319691,"457629"
"1927","1888943","Martin Van Buren","NE","NY","MAVA","Martin Van Buren National Historic Site","National Historic Site",19287,"2011",-73.7152965190935,42.3666724482829,"1888943"
"1928","2092022","Governors Island","NE","NY","GOIS","Governors Island National Monument","National Monument",402174,"2011",-74.0168291276922,40.6916238948689,"2092022"
"1929","833315","Scotts Bluff","MW","NE","SCBL","Scotts Bluff National Monument","National Monument",128811,"2011",-103.707253070697,41.8347711570994,"833315"
"1930","1200751","Johnstown Flood","NE","PA","JOFL","Johnstown Flood National Memorial","National Memorial",105906,"2011",-78.7767377417762,40.3449299043981,"1200751"
"1931","1946144","Washita Battlefield","IM","OK","WABA","Washita Battlefield National Historic Site","National Historic Site",10995,"2011",-99.704470140959,35.6208539599851,"1946144"
"1932","1888941","Lyndon B. Johnson","IM","TX","LYJO","Lyndon B. Johnson National Historical Park","National Historical Park",100056,"2011",-98.615165773511,30.2419839649303,"1888941"
"1933","826917","Agate Fossil Beds","MW","NE","AGFO","Agate Fossil Beds National Monument","National Monument",11617,"2011",-103.744009154185,42.4214793207314,"826917"
"1934","885961","Aztec Ruins","IM","NM","AZRU","Aztec Ruins National Monument","National Monument",41106,"2011",-107.999934946495,36.8368279755016,"885961"
"1935","1434866","Capitol Reef","IM","UT","CARE","Capitol Reef National Park","National Park",668834,"2011",-111.2830148968,38.3836736152223,"1434866"
"1936","1986830","Flight 93","NE","PA","FLNI","Flight 93 National Memorial","National Memorial",265246,"2011",-78.8945719974882,40.0606227026089,"1986830"
"1937","266641","Devils Postpile","PW","CA","DEPO","Devils Postpile National Monument","National Monument",97207,"2011",-119.087698783799,37.6153809890088,"266641"
"1938","1877542","San Francisco Maritime","PW","CA","SAFR","San Francisco Maritime National Historical Park","National Historical Park",4224897,"2011",-122.424437983027,37.8100715267287,"1877542"
"1939","1888952","Palo Alto Battlefield","IM","TX","PAAL","Palo Alto Battlefield National Historical Park","National Historical Park",24752,"2011",-97.4627292236417,26.0247479293887,"1888952"
"1940","1888902","Big Thicket","IM","TX","BITH","Big Thicket National Preserve","National Preserve",137722,"2011",-94.2316268600623,30.3408805375378,"1888902"
"1941","277261","Joshua Tree","PW","CA","JOTR","Joshua Tree National Park","National Park",1396237,"2011",-115.860134293133,33.8271903379208,"277261"
"1942","751466","Ozark","MW","MO","OZAR","Ozark National Scenic Riverways","National Scenic Riverway",1365960,"2011",-91.196032304034,37.1471939532715,"751466"
"1943","1888942","Marsh-Billings-Rockefeller","NE","VT","MABI","Marsh-Billings-Rockefeller National Historical Park","National Historical Park",29049,"2011",-72.5382397463402,43.6338314340603,"1888942"
"1944","1033824","Theodore Roosevelt","MW","ND","THRO","Theodore Roosevelt National Park","National Park",563407,"2011",-103.459261626542,46.9536284106367,"1033824"
"1945","1888939","Little River Canyon","SE","AL","LIRI","Little River Canyon National Preserve","National Preserve",225549,"2011",-85.597251010697,34.4519242357407,"1888939"
"1946","1083940","Dayton Aviation Heritage","MW","OH","DAAV","Dayton Aviation Heritage National Historical Park","National Historical Park",68048,"2011",-84.0644262901469,39.8039752576818,"1083940"
"1947","1888912","Eisenhower","NE","PA","EISE","Eisenhower National Historic Site","National Historic Site",58022,"2011",-77.2650833376776,39.7957835668179,"1888912"
"1948","2035610","First Ladies","MW","OH","FILA","First Ladies National Historic Site","National Historic Site",8254,"2011",-81.3759364096659,40.7966301493973,"2035610"
"1949","920404","Petroglyph","IM","NM","PETR","Petroglyph National Monument","National Monument",114428,"2011",-106.752266314597,35.1342648044658,"920404"
"1950","1193713","Fort Necessity","NE","PA","FONE","Fort Necessity National Battlefield","National Battlefield",193479,"2011",-79.5886939458918,39.8100457612583,"1193713"
"1951","2733442","Minuteman Missile","MW","SD","MIMI","Minuteman Missile National Historic Site","National Historic Site",59389,"2011",-101.900442661614,43.8445838381767,"2733442"
"1952","936877","Salinas Pueblo Mission","IM","NM","SAPU","Salinas Pueblo Missions National Monument","National Monument",29786,"2011",-106.08980950557,34.2594295251673,"936877"
"1953","247533","Pinnacles","PW","CA","PINN","Pinnacles National Park","National Park",393219,"2011",-121.181008141035,36.4902427557171,"247533"
"1954","1614406","Virgin Islands","SE","VI","VIIS","Virgin Islands National Park","National Park",442414,"2011",-64.7419477411078,18.3427982397416,"1614406"
"1955","204948","Rocky Mountain","IM","CO","ROMO","Rocky Mountain National Park","National Park",3176941,"2011",-105.69779081906,40.3559036305193,"204948"
"1956","23864","Petrified Forest","IM","AZ","PEFO","Petrified Forest National Park","National Park",614054,"2011",-109.674696615232,34.9886873028713,"23864"
"1957","936878","Chaco Culture","IM","NM","CHCU","Chaco Culture National Historical Park","National Historical Park",39175,"2011",-107.9481181345,36.0450005713282,"936878"
"1958","857501","Death Valley","PW","CA","DEVA","Death Valley National Park","National Park",946867,"2011",-117.129781852971,36.4782299033213,"857501"
"1959","2057537","Federal Hall","NE","NY","FEHA","Federal Hall National Memorial","National Memorial",187109,"2011",-74.0102613225406,40.7073229181766,"2057537"
"1960","595218","Fort McHenry","NE","MD","FOMC","Fort McHenry National Monument and Historic Shrine","National Monument",641254,"2011",-76.5804438248577,39.2639610130553,"595218"
"1961","196412","Curecanti","IM","CO","CURE","Curecanti National Recreation Area","National Recreation Area",924468,"2011",-107.167349525566,38.4628571338135,"196412"
"1962","1888949","Niobrara","MW","NE","NIOB","Niobrara National Scenic River","National Scenic River",65785,"2011",-99.6319967565102,42.7258734346153,"1888949"
"1963","23866","Grand Canyon","IM","AZ","GRCA","Grand Canyon National Park","National Park",4298178,"2011",-112.185265360499,36.186725774098,"23866"
"1964","858265","Lake Mead","PW","NV","LAKE","Lake Mead National Recreation Area","National Recreation Area",6396682,"2011",-114.651914647439,35.7165023141282,"858265"
"1965","600017","Saugus Iron Works","NE","MA","SAIR","Saugus Iron Works National Historic Site","National Historic Site",11121,"2011",-71.0076539831892,42.4683192975597,"600017"
"1966","1904107","Roger Williams","NE","RI","ROWI","Roger Williams National Memorial","National Memorial",50909,"2011",-71.4105673292846,41.8299040667302,"1904107"
"1967","44811","Casa Grande Ruins","IM","AZ","CAGR","Casa Grande Ruins National Monument","National Monument",72308,"2011",-111.532549211565,32.9970309044297,"44811"
"1968","310345","Kennesaw Mountain","SE","GA","KEMO","Kennesaw Mountain National Battlefield Park","National Battlefield Park",1748436,"2011",-84.5789300792585,33.9780673060804,"310345"
"1969","1993781","Christiansted","SE","VI","CHRI","Christiansted National Historic Site","National Historic Site",119335,"2011",-64.739963182383,17.7340584425834,"1993781"
"1970","1214216","Allegheny Portage Railroad","NE","PA","ALPO","Allegheny Portage Railroad National Historic Site","National Historic Site",118410,"2011",-78.5318637936133,40.4467794170991,"1214216"
